InstrumentID,InstrumentDisplayName,Exchange,Symbol,ISINCode,ISINCountryCode,
5682,Innovative Industrial Properties Inc. A,NYSE,IIPR,US45781V1017,US,
5683,Inspire Medical Systems Inc.,NYSE,INSP,US4577301090,US,
5684,LAIX Inc.,NYSE,LAIX,US50736W1053,US,
5685,LTC Properties Inc.,NYSE,LTC.US,US5021751020,US,
5686,MagnaChip Semiconductor Corp.,NYSE,MX,US55933J2033,US,
5687,Main Street Capital Corp.,NYSE,MAIN,US56035L1044,US,
5688,MEDNAX Inc.,NYSE,MD,US58502B1061,US,
5689,Mix Telematics Ltd,NYSE,MIXT,US60688N1028,US,
5690,NeoPhotonics Corp.,NYSE,NPTN,US64051T1007,US,
5691,Ormat Technologies Inc.,NYSE,ORA.US,US6866881021,US,
5692,Qudian Inc.,NYSE,QD,US7477981069,US,
5693,Rosetta Stone Inc.,NYSE,RST,US7777801074,US,
5694,STAG Industrial Inc.,NYSE,STAG,US85254J1025,US,
5695,Store Capital Corp.,NYSE,STOR,US8621211007,US,
5696,TE Connectivity Ltd,NYSE,TEL.US,CH0102993182,CH,
5697,Vivint Solar Inc.,NYSE,VSLR,US92854Q1067,US,
5698,Weight Watchers International Inc.,Nasdaq,WTW,US98262P1012,US,
5699,Winnebago Industries Inc.,NYSE,WGO,US9746371007,US,
5700,Senseonics Holdings Inc.,NYSE,SENS,US81727U1051,US,
5701,TransEnterix Inc.,NYSE,TRXC,US89366M3007,US,
5702,1 800 FLOWERS COM,Nasdaq,FLWS,US68243Q1067,US,
5703,Blue Apron Holdings Inc.,NYSE,APRN,US09523Q2003,US,
5704,CBRL Group Inc.,Nasdaq,CBRL,US22410J1060,US,
5705,John Bean Technologies Corp.,NYSE,JBT,US4778391049,US,
5706,Papa Johns International Inc.,Nasdaq,PZZA,US6988131024,US,
5707,Performance Food Group Co.,NYSE,PFGC,US71377A1034,US,
5708,Sprouts Farmers Market Inc.,Nasdaq,SFM,US85208M1027,US,
5709,TreeHouse Foods Inc.,NYSE,THS,US89469A1043,US,
5710,US Foods Holding Corp.,NYSE,USFD,US9120081099,US,
5711,WeWork,Nasdaq,WE,,,
5712,Cloudflare,Nasdaq,NET,US18915M1071,,
5713,Postmates,Nasdaq,PSTM,,,
5714,Peloton Interactive,Nasdaq,PTON,US70614W1009,US,
5715,9F Inc,Nasdaq,JFU,US65442R1095,,
5716,Invesco Ltd,NYSE,IVZ,BMG491BT1088,BM,
5721,Hera SPA,Borsa Italiana,HER.MI,IT0001250932,IT,
5722,Interpump Group,Borsa Italiana,IP.MI,IT0001078911,IT,
5724,Ambu A/S,Copenhagen Stock Exchange,AMBUB.CO,DK0060946788,DK,
5726,FLSmidth & Co. A/S,Copenhagen Stock Exchange,FLS.CO,DK0010234467,DK,
5727,GN Store Nord A/S,Copenhagen Stock Exchange,GN.CO,DK0010272632,DK,
5728,Jyske Bank A/S,Copenhagen Stock Exchange,JYSK.CO,DK0010307958,DK,
5729,Rockwool International B A/S,Copenhagen Stock Exchange,ROCKB.CO,DK0010219153,DK,
5730,Royal Unibrew A/S,Copenhagen Stock Exchange,RBREW.CO,DK0060634707,DK,
5731,SimCorp A/S,Copenhagen Stock Exchange,SIM.CO,DK0060495240,DK,
5732,Galapagos,Euronext Amsterdam,GLPG.NV,BE0003818359,BE,
5733,ING Groep NV,Euronext Amsterdam,INGA.NV,NL0011821202,NL,
5735,Ackermans & Van Haaren NV,Euronext Brussels,ACKB.BR,BE0003764785,BE,
5736,Ageas NV,Euronext Brussels,AGS.BR,BE0974264930,BE,
5737,Anheuser Busch InBev,Euronext Brussels,ABI.BR,BE0974293251,BE,
5738,Argenx Se,Euronext Brussels,ARGX.BR,NL0010832176,NL,
5740,Colruyt,Euronext Brussels,COLR.BR,BE0974256852,BE,
5741,Groupe Bruxelles Lambert,Euronext Brussels,GBLB.BR,BE0003797140,BE,
5742,KBC Groep,Euronext Brussels,KBC.BR,BE0003565737,BE,
5743,Proximus SA,Euronext Brussels,PROX.BR,BE0003810273,BE,
5744,Sofina SA,Euronext Brussels,SOF.BR,BE0003717312,BE,
5745,Telenet Group Holding NV,Euronext Brussels,TNET.BR,BE0003826436,BE,
5746,UCB SA,Euronext Brussels,UCB.BR,BE0003739530,BE,
5747,Umicore,Euronext Brussels,UMI.BR,BE0974320526,BE,
5748,Warehouse & Distribution De Pauw SICAFI SCA,Euronext Brussels,WDP.BR,BE0974349814,BE,
5751,Glanbia Plc,LSE,GLB.L,IE0000669501,IE,
5752,Kerry Group Plc,LSE,KYG.L,IE0004906560,IE,
5753,Kingspan Group Plc,LSE,KSP.L,IE0004927939,IE,
5754,Banco Comercial Portugues SA,Euronext Lisbon,BCP,PTBCP0AM0015,PT,
5755,EDP - Energias de Portugal SA,Euronext Lisbon,EDP.LSB,PTEDP0AM0009,PT,
5757,Jeronimo Martins SGPS SA,Euronext Lisbon,JMT.LSB,PTJMT0AE0001,PT,
5758,Alten SA,Euronext Paris,ATE.PA,FR0000071946,FR,
5759,Arkema,Euronext Paris,AKE.PA,FR0010313833,FR,
5760,Covivio SA,Euronext Paris,COV.PA,FR0000064578,FR,
5761,Edenred SA,Euronext Paris,EDEN.PA,FR0010908533,FR,
5762,Elis SA,Euronext Paris,ELIS.PA,FR0012435121,FR,
5763,Eurazeo,Euronext Paris,RF.PA,FR0000121121,FR,
5764,Eutelsat Communications,Euronext Paris,ETL.PA,FR0010221234,FR,
5765,Faurecia,Euronext Paris,EO.PA,FR0000121147,FR,
5766,Gecina Nom.,Euronext Paris,GFC.PA,FR0010040865,FR,
5767,Icade SA,Euronext Paris,ICAD.PA,FR0000035081,FR,
5768,Imerys,Euronext Paris,NK.PA,FR0000120859,FR,
5769,J C Decaux,Euronext Paris,DEC.PA,FR0000077919,FR,
5770,Orpea,Euronext Paris,ORP.PA,FR0000184798,FR,
5771,Rexel SA,Euronext Paris,RXL.PA,FR0010451203,FR,
5772,Rubis SCA,Euronext Paris,RUI.PA,FR0013269123,FR,
5773,Sartorius Stedim Biotech SA,Euronext Paris,DIM.PA,FR0013154002,FR,
5774,Scor SE,Euronext Paris,SCR.PA,FR0010411983,FR,
5775,SES GLOBAL FDR,Euronext Paris,SESG.PA,LU0088087324,LU,
5776,Spie SA,Euronext Paris,SPIE.PA,FR0012757854,FR,
5777,Teleperformance SE,Euronext Paris,TEP.PA,FR0000051807,FR,
5778,Wendel,Euronext Paris,MF.PA,FR0000121204,FR,
5779,Worldline SA,Euronext Paris,WLN.PA,FR0011981968,FR,
5781,Kesko Oyj B,Helsinki Stock Exchange,KESKOB.HE,FI0009000202,FI,
5782,Konecranes Oyj,Helsinki Stock Exchange,KCR.HE,FI0009005870,FI,
5783,Metso Oyj,Helsinki Stock Exchange,METSO.HE,FI0009007835,FI,
5785,Orion Oyj B,Helsinki Stock Exchange,ORNBV.HE,FI0009014377,FI,
5787,Valmet Corporation,Helsinki Stock Exchange,VALMT.HE,FI4000074984,FI,
5789,St.Jamess Place Capital Plc,LSE,STJ.L,GB0007669376,GB,
5797,Aker BP ASA,Oslo Stock Exchange,AKERBP.OL,NO0010345853,NO,
5798,Equinor ASA,Oslo Stock Exchange,EQNR.OL,NO0010096985,NO,
5799,NEL ASA,Oslo Stock Exchange,NEL.OL,NO0010081235,NO,
5800,SalMar ASA,Oslo Stock Exchange,SALM.OL,NO0010310956,NO,
5801,Schibsted ASA,Oslo Stock Exchange,SCHA.OL,NO0003028904,NO,
5802,Tomra Systems,Oslo Stock Exchange,TOM.OL,NO0005668905,NO,
5804,Alcon Inc.,SIX,ALC.ZU,CH0432492467,CH,
5806,Baloise Holding AG,SIX,BALN.ZU,CH0012410517,CH,
5807,Barry Callebaut AG,SIX,BARN.ZU,CH0009002962,CH,
5808,Bucher Industries AG,SIX,BUCN.ZU,CH0002432174,CH,
5809,Cembra Money Bank AG,SIX,CMBN.ZU,CH0225173167,CH,
5811,Clariant AG,SIX,CLN.ZU,CH0012142631,CH,
5812,DKSH Holding AG,SIX,DKSH.ZU,CH0126673539,CH,
5813,Dufry AG,SIX,DUFN.ZU,CH0023405456,CH,
5814,Ems-Chemie Holding AG,SIX,EMSN.ZU,CH0016440353,CH,
5815,Flughafen Zurich AG,SIX,FHZN.ZU,CH0319416936,CH,
5816,Galenica AG,SIX,GALE.ZU,CH0360674466,CH,
5818,Helvetia Holding AG,SIX,HELN.ZU,CH0466642201,CH,
5819,Kuehne & Nagel International AG,SIX,KNIN.ZU,CH0025238863,CH,
5820,Logitech International SA,SIX,LOGN.ZU,CH0025751329,CH,
5821,Lonza Group Ltd,SIX,LONN.ZU,CH0013841017,CH,
5822,OC Oerlikon Corporation AG,SIX,OERL.ZU,CH0000816824,CH,
5823,Pargesa Holding SA,SIX,PARG.ZU,CH0021783391,CH,
5824,Partners Group Holding AG,SIX,PGHN.ZU,CH0024608827,CH,
5825,PSP Swiss Property AG,SIX,PSPN.ZU,CH0018294154,CH,
5826,Schindler Holding AG,SIX,SCHP.ZU,CH0024638196,CH,
5827,Sika Ltd,SIX,SIKA.ZU,CH0418792922,CH,
5828,Sonova Holding AG,SIX,SOON.ZU,CH0012549785,CH,
5829,Straumann Holding Ltd,SIX,STMN.ZU,CH0012280076,CH,
5830,Sunrise Communications Group Ltd,SIX,SRCG.ZU,CH0267291224,CH,
5831,Swiss Prime Site AG,SIX,SPSN.ZU,CH0008038389,CH,
5832,Tecan Group AG,SIX,TECN.ZU,CH0012100191,CH,
5833,Temenos Ltd,SIX,TEMN.ZU,CH0012453913,CH,
5834,VAT Group Ltd,SIX,VACN.ZU,CH0311864901,CH,
5835,Vifor Pharma AG,SIX,VIFN.ZU,CH0364749348,CH,
5838,Cellnex Telecom SA,Bolsa De Madrid,CLNX.MC,ES0105066007,ES,
5839,Inmobiliaria Colonial Socimi SA,Bolsa De Madrid,COL.MC,ES0139140174,ES,
5840,Merlin Properties SOCIMI SA,Bolsa De Madrid,MRL.MC,ES0105025003,ES,
5843,AAK AB,Stockholm Stock Exchange,AAK.ST,SE0011337708,SE,
5844,Castellum AB,Stockholm Stock Exchange,CAST.ST,SE0000379190,SE,
5845,Dometic Group AB,Stockholm Stock Exchange,DOM.ST,SE0007691613,SE,
5846,Elekta AB Ser. B,Stockholm Stock Exchange,EKTAB.ST,SE0000163628,SE,
5847,Epiroc AB - A shares - A shares,Stockholm Stock Exchange,EPIA.ST,SE0011166933,SE,
5848,Essity AB ser. B,Stockholm Stock Exchange,ESSITYB.ST,SE0009922164,SE,
5849,Fabege AB,Stockholm Stock Exchange,FABG.ST,SE0011166974,SE,
5850,Fastighets AB Balder ser. B,Stockholm Stock Exchange,BALDB.ST,SE0000455057,SE,
5851,Getinge AB Ser. B,Stockholm Stock Exchange,GETIB.ST,SE0000202624,SE,
5852,HEXPOL AB ser. B,Stockholm Stock Exchange,HPOLB.ST,SE0007074281,SE,
5853,Husqvarna AB Ser. B,Stockholm Stock Exchange,HUSQB.ST,SE0001662230,SE,
5854,Investor AB ser. B,Stockholm Stock Exchange,INVEB.ST,SE0000107419,SE,
5855,Kindred Group plc,Stockholm Stock Exchange,KINDSDB.ST,SE0007871645,SE,
5857,Loomis AB ser. B,Stockholm Stock Exchange,LOOMB.ST,SE0002683557,SE,
5858,Nibe Industrier AB Ser. B,Stockholm Stock Exchange,NIBEB.ST,SE0008321293,SE,
5859,PowerCell Sweden AB,Stockholm Stock Exchange,PCELL.ST,SE0006425815,SE,
5860,Saab AB Ser. B,Stockholm Stock Exchange,SAABB.ST,SE0000112385,SE,
5862,Swedish Orphan Biovitrum AB,Stockholm Stock Exchange,SOBI.ST,SE0000872095,SE,
5863,Tele2 AB Ser. B,Stockholm Stock Exchange,TEL2B.ST,SE0005190238,SE,
5881,2G Bio-Energietechnik AG,FRA,2GB.DE,DE000A0HL8N9,DE,
5882,Porsche Automobil Holding SE,FRA,PAH3.DE,DE000PAH0038,DE,
5883,SFC Smart Fuel Cell AG,FRA,F3C.DE,DE0007568578,DE,
5884,Glanbia Plc,LSE,GLB.L,IE0000669501,IE,
5885,Kerry Group Plc,LSE,KYG.L,IE0004906560,IE,
5886,Kingspan Group Plc,LSE,KSP.L,IE0004927939,IE,
5888,LA FRANCAISE DES JEUX ,Euronext Paris,FDJ.PA,FR0013451333,FR,
5952,Cision Ltd,NYSE,CISN,KYG1992S1093,KY,
5954,Stamps.com Inc,NASDAQ,STMP,US8528572006,US,
5955,RingCentral Inc,NYSE,RNG,US76680R2067,US,
5956,CoStar Group Inc,NASDAQ,CSGP,US22160N1090,US,
5957,Boston Beer Co Inc,NYSE,SAM,US1005571070,US,
5958,Zoom Video Communications Inc,NASDAQ,ZMU,US98980L1017,US,
5959,Mettler-Toledo International Inc,NYSE,MTD,US5926881054,US,
5960,Sea Ltd,NYSE,SEU,US81141R1005,US,
5962,Cornerstone OnDemand Inc,NASDAQ,CSOD,US21925Y1038,US,
5963,MarketAxess Holdings Inc,NASDAQ,MKTX,US57060D1081,US,
5964,SS&C Technologies Holdings Inc,NASDAQ,SSNC,US78467J1007,US,
5965,Wright Medical Group NV,NASDAQ,WMGI,NL0011327523,NL,
5966,Equifax Inc,NYSE,EFX,US2944291051,US,
5967,Copart Inc,NASDAQ,CPRT,US2172041061,US,
5968,Teladoc Health Inc,NYSE,TDOC,US87918A1051,US,
5969,IDEX Corp,NYSE,IEX,US45167R1041,US,
5970,Kennametal Inc,NYSE,KMT,US4891701009,US,
5971,Old Dominion Freight Line Inc,NASDAQ,ODFL,US6795801009,US,
5972,Aarons Inc,NYSE,AAN,US0025353006,US,
5973,Medical Properties Trust Inc,NYSE,MPW,US58463J3041,US,
5974,Alexandria Real Estate Equities Inc,NYSE,ARE,US0152711091,US,
5975,Healthpeak Properties Inc,NYSE,HCP,US40414L1098,US,
5976,BioMarin Pharmaceutical Inc,NASDAQ,BMRN,US09061G1013,US,
5977,Essex Property Trust Inc,NYSE,ESS,US2971781057,US,
5978,Planet Fitness Inc,NYSE,PLNT,US72703H1014,US,
5979,American Eagle Outfitters Inc,NYSE,AEO,US02553E1064,US,
5980,Pagseguro Digital Ltd,NYSE,PAGS,KYG687071012,KY,
5981,ACADIA Pharmaceuticals Inc,NASDAQ,ACAD,US0042251084,US,
5982,Lennox International Inc,NYSE,LII,US5261071071,US,
5983,Penumbra Inc,NYSE,PEN,US70975L1070,US,
5984,Louisiana-Pacific Corp,NYSE,LPX,US5463471053,US,
5985,Hologic Inc,NASDAQ,HOLX,US4364401012,US,
5986,Extra Space Storage Inc,NYSE,EXR,US30225T1025,US,
5987,Teleflex Inc,NYSE,TFX,US8793691069,US,
5988,Gartner Inc,NYSE,ITU,US3666511072,US,
5989,Athenex Inc,NASDAQ,ATNX,US04685N1037,US,
5990,Smartsheet Inc,NYSE,SMAR,US83200N1037,US,
5991,Ollies Bargain Outlet Holdings Inc,NASDAQ,OLLI,US6811161099,US,
5992,Iron Mountain Inc,NYSE,IRM,US46284V1017,US,
5993,Callon Petroleum Co,NYSE,CPE,US13123X1028,US,
5994,Proofpoint Inc,NASDAQ,PFPT,US7434241037,US,
5995,Sun Communities Inc,NYSE,SUI,US8666741041,US,
5996,Liberty Property Trust,NYSE,LPT,US5311721048,US,
5997,Arrowhead Pharmaceuticals Inc,NASDAQ,ARWR,US04280A1007,US,
5998,Tanger Factory Outlet Centers Inc,NYSE,SKT,US8754651060,US,
5999,Neurocrine Biosciences Inc,NASDAQ,NBIX,US64125C1099,US,
6001,UDR Inc,NYSE,UDR,US9026531049,US,
6002,Vornado Realty Trust,NYSE,VNO,US9290421091,US,
6004,Everest Re Group Ltd,NYSE,REU,BMG3223R1088,BM,
6005,ResMed Inc,NYSE,RMD,US7611521078,US,
6006,Bio-Rad Laboratories Inc,NYSE,BIO,US0905722072,US,
6007,Duke Realty Corp,NYSE,DRE,US2644115055,US,
6008,Medicines Co,NASDAQ,MDCO,US5846881051,US,
6009,Reata Pharmaceuticals Inc,NASDAQ,RETA,US75615P1030,US,
6011,Omega Healthcare Investors Inc,NYSE,OHI,US6819361006,US,
6012,STERIS PLC,NYSE,STE,IE00BFY8C754,IE,
6013,Suzano SA,NYSE,SUZ,US86959K1051,US,
6014,Thor Industries Inc,NYSE,THO,US8851601018,US,
6015,Chegg Inc,NYSE,CHGG,US1630921096,US,
6016,Athene Holding Ltd,NYSE,ATH,BMG0684D1074,BM,
6017,Novocure Ltd,NASDAQ,NVCR,JE00BYSS4X48,JE,
6018,eHealth Inc,NASDAQ,EHTH,US28238P1093,US,
6019,Mirati Therapeutics Inc,NASDAQ,MRTX,US60468T1051,US,
6020,Vail Resorts Inc,NYSE,MTN,US91879Q1094,US,
6021,Generac Holdings Inc,NYSE,GNRC,US3687361044,US,
6022,Stitch Fix Inc,NASDAQ,SFIX,US8608971078,US,
6023,PerkinElmer Inc,NYSE,PKI,US7140461093,US,
6024,LendingTree Inc,NASDAQ,TREE,US52603B1070,US,
6025,Americold Realty Trust,NYSE,COLD,US03064D1081,US,
6026,Baozun Inc,NASDAQ,BZUN,US06684L1035,US,
6027,Cadence BanCorp,NYSE,CADE,US12739A1007,US,
6028,Meritage Homes Corp,NYSE,MTH,US59001A1025,US,
6029,BJs Wholesale Club Holdings Inc,NYSE,BJU,US05550J1016,US,
6030,HealthEquity Inc,NASDAQ,HQY,US42226A1079,US,
6032,WP Carey Inc,NYSE,WPC,US92936U1097,US,
6033,Sanderson Farms Inc,NASDAQ,SAFM,US8000131040,US,
6034,Hilton Grand Vacations Inc,NYSE,HGV,US43283X1054,US,
6035,Regency Centers Corp,NASDAQ,REG,US7588491032,US,
6036,Sage Therapeutics Inc,NASDAQ,SAGE,US78667J1088,US,
6037,Cirrus Logic Inc,NASDAQ,CRUS,US1727551004,US,
6038,Penn National Gaming Inc,NASDAQ,PENN,US7075691094,US,
6039,Pentair PLC,NYSE,PNR,IE00BLS09M33,IE,
6040,Gossamer Bio Inc,NASDAQ,GOSS,US38341P1021,US,
6041,Bunge Ltd,NYSE,BGU,BMG169621056,BM,
6042,PRA Health Sciences Inc,NASDAQ,PRAH,US69354M1080,US,
6043,Bluebird Bio Inc,NASDAQ,BLUE,US09609G1004,US,
6044,Federal Realty Investment Trust,NYSE,FRT,US3137472060,US,
6045,Arch Coal Inc,NYSE,ARCH,US0393804077,US,
6046,West Pharmaceutical Services Inc,NYSE,WST,US9553061055,US,
6047,Carrizo Oil & Gas Inc,NASDAQ,CRZO,US1445771033,US,
6048,ZTO Express Cayman Inc,NYSE,ZTO,US98980A1051,US,
6049,McDermott International Inc,NYSE,MDR,PAL1201471A1,PA,
6050,Aqua America Inc,NYSE,WTR,US03836W1036,US,
6051,Deckers Outdoor Corp,NYSE,DECK,US2435371073,US,
6052,Gerdau SA,NYSE,GGB,US3737371050,US,
6053,Crocs Inc,NASDAQ,CROX,US2270461096,US,
6054,WH Group Ltd,Hong Kong Exchanges,288.HK,KYG960071028,KY,
6055,Aspen Technology Inc,NASDAQ,AZPN,US0453271035,US,
6056,Q2 Holdings Inc,NYSE,QTWO,US74736L1098,US,
6057,Olin Corp,NYSE,OLN,US6806652052,US,
6058,Brown & Brown Inc,NYSE,BRO,US1152361010,US,
6059,Chemed Corp,NYSE,CHE,US16359R1032,US,
6060,BRF SA,NYSE,BRFS,US10552T1079,US,
6061,Everbridge Inc,NASDAQ,EVBG,US29978A1043,US,
6062,KB Home,NYSE,KBH,US48666K1097,US,
6063,Trex Co Inc,NYSE,TREX,US89531P1057,US,
6064,BancorpSouth Bank,NYSE,BXS,US05971J1025,US,
6065,Ra Pharmaceuticals Inc,NASDAQ,RARX,US74933V1089,US,
6066,Rexford Industrial Realty Inc,NYSE,REXR,US76169C1009,US,
6067,Dunkin Brands Group Inc,NASDAQ,DNKN,US2655041000,US,
6068,Encompass Health Corp,NYSE,EHC,US29261A1007,US,
6069,Amedisys Inc,NASDAQ,AMED,US0234361089,US,
6070,IBERIABANK Corp,NASDAQ,IBKC,US4508281080,US,
6071,Axon Enterprise Inc,NASDAQ,AAXN,US05464C1018,US,
6072,Charles River Laboratories International Inc,NYSE,CRL,US1598641074,US,
6073,SunPower Corp,NASDAQ,SPWR,US8676524064,US,
6074,CubeSmart,NYSE,CUBE,US2296631094,US,
6075,Hill-Rom Holdings Inc,NYSE,HRC,US4314751029,US,
6076,Jagged Peak Energy Inc,NYSE,JAG,US47009K1079,US,
6077,Matador Resources Co,NYSE,MTDR,US5764852050,US,
6078,SeaWorld Entertainment Inc,NYSE,SEAS,US81282V1008,US,
6079,Pebblebrook Hotel Trust,NYSE,PEB,US70509V1008,US,
6080,Nevro Corp,NYSE,NVRO,US64157F1030,US,
6081,Marriott Vacations Worldwide Corp,NYSE,VAC,US57164Y1073,US,
6082,Coherus Biosciences Inc,NASDAQ,CHRS,US19249H1032,US,
6083,Freshpet Inc,NASDAQ,FRPT,US3580391056,US,
6084,Exelixis Inc,NASDAQ,EXEL,US30161Q1040,US,
6085,Li Ning Co Ltd,Hong Kong Exchanges,2331.HK,KYG5496K1242,KY,
6086,Natera Inc,NASDAQ,NTRA,US6323071042,US,
6087,Eldorado Resorts Inc,NASDAQ,ERI,US28470R1023,US,
6088,Healthcare Trust of America Inc,NYSE,HTA,US42225P5017,US,
6089,Ameris Bancorp,NASDAQ,ABCB,US03076K1088,US,
6090,Life Storage Inc,NYSE,LSI,US53223X1072,US,
6091,Huazhu Group Ltd,NASDAQ,HTHT,US44332N1063,US,
6092,Inphi Corp,NYSE,IPHI,US45772F1075,US,
6094,II-VI Inc,NASDAQ,IIVI,US9021041085,US,
6095,Taylor Morrison Home Corp,NYSE,TMHC,US87724P1066,US,
6096,Builders FirstSource Inc,NASDAQ,BLDR,US12008R1077,US,
6097,Mercury Systems Inc,NASDAQ,MRCY,US5893781089,US,
6098,Radian Group Inc,NYSE,RDN,US7502361014,US,
6099,Cinemark Holdings Inc,NYSE,CNK,US17243V1026,US,
6100,MDC Holdings Inc,NYSE,MDC,US5526761086,US,
6101,Insperity Inc,NYSE,NSP,US45778Q1076,US,
6102,PDC Energy Inc,NASDAQ,PDCE,US69327R1014,US,
6104,Bruker Corp,NASDAQ,BRKR,US1167941087,US,
6105,Inogen Inc,NASDAQ,INGN,US45780L1044,US,
6106,Dave & Busters Entertainment Inc,NASDAQ,PLAY,US2383371091,US,
6107,Gol Linhas Aereas Inteligentes SA,NYSE,GOL,US38045R2067,US,
6108,LivePerson Inc,NASDAQ,LPSN,US5381461012,US,
6109,Invitae Corp,NYSE,NVTA,US46185L1035,US,
6110,SM Energy Co,NYSE,SMU,US78454L1008,US,
6111,Catalent Inc,NYSE,CTLT,US1488061029,US,
6112,Azul SA,NYSE,AZUL,US05501U1060,US,
6113,8x8 Inc,NYSE,EGHT,US2829141009,US,
6114,Albany International Corp,NYSE,AIN,US0123481089,US,
6115,Eaton Vance Corp,NYSE,EVU,US2782651036,US,
6116,Ping An Healthcare and Technology Co Ltd,Hong Kong Exchanges,1833.HK,KYG711391022,KY,
6117,Veracyte Inc,NASDAQ,VCYT,US92337F1075,US,
6118,Repligen Corp,NASDAQ,RGEN,US7599161095,US,
6120,QEP Resources Inc,NYSE,QEP,US74733V1008,US,
6122,Cia de Saneamento Basico do Estado de Sao Paulo,NYSE,SBS,US20441A1025,US,
6123,First BanCorp/Puerto Rico,NYSE,FBP,PR3186727065,PR,
6124,Jack in the Box Inc,NASDAQ,JACK,US4663671091,US,
6125,Summit Materials Inc,NYSE,SUM,US86614U1007,US,
6126,Texas Roadhouse Inc,NASDAQ,TXRH,US8826811098,US,
6127,Glaukos Corp,NYSE,GKOS,US3773221029,US,
6128,Acacia Communications Inc,NASDAQ,ACIA,US00401C1080,US,
6129,Sabra Health Care REIT Inc,NASDAQ,SBRA,US78573L1061,US,
6130,Brinks Co,NYSE,BCO,US1096961040,US,
6131,Biohaven Pharmaceutical Holding Co Ltd,NYSE,BHVN,VGG111961055,VG,
6132,Sensient Technologies Corp,NYSE,SXT,US81725T1007,US,
6133,Oasis Petroleum Inc,NYSE,OAS,US6742151086,US,
6134,Bio-Techne Corp,NASDAQ,TECH,US09073M1045,US,
6135,SK Telecom Co Ltd,NYSE,SKM,US78440P1084,US,
6136,Blueprint Medicines Corp,NASDAQ,BPMC,US09627Y1091,US,
6137,MTR Corp Ltd,Hong Kong Exchanges,66H.HK,HK0066009694,HK,
6138,Immunomedics Inc,NASDAQ,IMMU,US4529071080,US,
6139,Oi SA,NYSE,OIBR,US6708515001,US,
6140,Adtalem Global Education Inc,NYSE,ATGE,US00737L1035,US,
6141,Del Taco Restaurants Inc,NASDAQ,TACO,US2454961044,US,
6142,IDACORP Inc,NYSE,IDA,US4511071064,US,
6143,Investors Bancorp Inc,NASDAQ,ISBC,US46146L1017,US,
6144,CNX Resources Corp,NYSE,CNX,US12653C1080,US,
6145,Box Inc,NYSE,BOX,US10316T1043,US,
6146,Meritor Inc,NYSE,MTOR,US59001K1007,US,
6147,SailPoint Technologies Holding Inc,NYSE,SAIL,US78781P1057,US,
6148,Kingsoft Corp Ltd,Hong Kong Exchanges,3888.HK,KYG5264Y1089,KY,
6149,Southern Copper Corp,NYSE,SCCO,US84265V1052,US,
6150,China Tobacco International HK Co Ltd,Hong Kong Exchanges,6055.HK,HK0000503208,HK,
6151,Installed Building Products Inc,NYSE,IBP,US45780R1014,US,
7000,Nintendo,TYO,Nintendo,JP3756600007,JP,
8000,Aramco Saudi Arabian Oil Corp,Tadawul,SAOC,SA14TG012N13,SA,
8001,JSNTST,Nasdaq,JSNTST,SA14TG012N13,SA,
100000,Bitcoin,Digital Currency,BTC,,,
100001,Ethereum,Digital Currency,ETHEREUM,,,
100002,Bitcoin Cash,Digital Currency,BCH,,,
100003,Ripple,Digital Currency,XRP,,,
100004,Dash,Digital Currency,DASH,,,
100005,Litecoin,Digital Currency,LTC,,,
100006,Monero,Digital Currency,XMR,,,
100007,Ethereum Classic,Digital Currency,ETC,,,
100017,Cardano,Digital Currency,ADA,,,
100018,IOTA,Digital Currency,MIOTA,,,
100019,NEM (XEM),Digital Currency,XEM,,,
100020,Stellar,Digital Currency,XLM,,,
100022,EOS,Digital Currency,EOS,,,
100023,NEO,Digital Currency,NEO,,,
100024,Bitcoin Gold,Digital Currency,BTG,,,
100025,Qtum,Digital Currency,QTU,,,
100026,TRON,Digital Currency,TRX,,,
100027,Verge,Digital Currency,XVG,,,
100028,ZCASH,Digital Currency,ZEC,,,
100029,OmiseGO,Digital Currency,OMG,,,
100030,Binance Coin,Digital Currency,BNB,,,
100031,VeChain,Digital Currency,VEN,,,
100032,Tezos,Digital Currency,XTZ,,,
100033,Ontology,Digital Currency,ONT,,,
100034,ICON,Digital Currency,ICX,,,
100035,Zilliqa,Digital Currency,ZIL,,,
100036,Huobi Token,Digital Currency,HT,,,
100108,Bitcoin/Ethereum ,Digital Currency,BTCETH,,,
100109,Bitcoin/Euro,Digital Currency,BTCEUR,,,
100110,Ethereum/Euro,Digital Currency,ETHEUR,,,
100111,Bitcoin/Ruble,Digital Currency,BTCRUB,,,
100113,Bitcoin/Gold,Digital Currency,BTCGLD,,,
100115,Google/Apple,Digital Currency,GOGAPL,,,
100116,Gold/Ethereum,Digital Currency,GLDETH,,,
100117,Ethereum / Pound ,Digital Currency,ETHGBP,,,
100118,Bitcoin / Pound ,Digital Currency,BTCGBP,,,
100119,EOS / Pound ,Digital Currency,EOSGBP,,,
100120,Ripple / Pound ,Digital Currency,XRPGBP,,,
100121,Ethereum / Japanese Yen,Digital Currency,ETHJPY,,,
100122,Bitcoin / Japanese Yen,Digital Currency,BTCJPY,,,
100123,EOS / Japanese Yen,Digital Currency,EOSJPY,,,
100124,Ripple / Japanese Yen,Digital Currency,XRPJPY,,,
100125,Ethereum / EOS,Digital Currency,ETHEOS,,,
